i.data, BY, AGE, R, i, m, d, d.rate, i.rate, m.rate, N, S.i, S.m, I, M, D, I.est, M.est
8, 1981, 2, 67780, 0.00017732762060234, 0.00187656869414276, 0.2533993061295, 0.237201365187713, 0, 0.0025531914893617, 1175, 0, 3, 0, 3, 278, 0, 3
8, 1981, 3, 67780, 0.162064346313835, 0.127892301220025, 0.190587845622456, 0.196107784431138, 0.148769574944072, 0.122207621550591, 894, 40, 93, 133, 93, 131, 200, 93
8, 1981, 4, 67780, 0.352789837594469, 0.993788819875776, 0.461318193158469, 1, 0.374301675977654, 0.99702380952381, 537, 47, 335, 201, 335, 1, 235, 335
8, 1981, 5, 67780, 0.00017732762060234, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
8, 1982, 1, 67780, 0, 0, 0.927440644995796, 0.927397462378283, 0, 0, 67780, 0, 0, 0, 0, 62859, 0, 0
8, 1982, 2, 67780, 0.000432087399496716, 0.00510869485127066, 0.190587845622456, 0.186374795417349, 0.000406421459053038, 0.00630209392152877, 4921, 0, 31, 2, 31, 911, 0, 31
8, 1982, 3, 67780, 0.315561052561415, 0.372233944705946, 0.461318193158469, 0.460556844547564, 0.306261000754337, 0.375135918811163, 3977, 241, 1035, 1218, 1035, 794, 1205, 1035
8, 1982, 4, 67780, 0.556867476801976, 0.988006482982172, 0.364293424430591, 0.666666666666667, 0.533333333333333, 0.986175115207373, 930, 108, 428, 496, 428, 4, 540, 428
8, 1982, 5, 67780, 0.72972972972973, 1, NA, NA, 0.5, 1, 2, 1, 1, 1, 1, NA, 5, 1
8, 1983, 1, 67780, 0, 0, 0.898807500686103, 0.89936559457067, 0, 0, 67780, 0, 0, 0, 0, 60959, 0, 0
8, 1983, 2, 67780, 0.00017732762060234, 0.00250389277079209, 0.461318193158469, 0.454558823529412, 0.000293212138982554, 0.00278633230678985, 6821, 1, 19, 2, 19, 3091, 5, 19
8, 1983, 3, 67780, 0.195291847412556, 0.085782521811181, 0.364293424430591, 0.362909090909091, 0.191965489350229, 0.0824157490824158, 3709, 132, 247, 712, 247, 998, 660, 247
8, 1983, 4, 67780, 0.559009081054184, 0.969574853919001, 0.527567710693972, 0.586206896551724, 0.563356164383562, 0.962091503267974, 1752, 175, 736, 987, 736, 17, 875, 736
8, 1983, 5, 67780, 0.463576158940397, 1, NA, NA, 0.25, 1, 12, 0, 9, 3, 9, NA, 0, 9
8, 1984, 1, 67780, 0, 0, 0.905105076142132, 0.906727648273827, 0, 0, 67780, 0, 0, 0, 0, 61458, 0, 0
8, 1984, 2, 67780, 0.000267461204752251, 0.00973819244166448, 0.364293424430591, 0.360543130990415, 0.000158177791838026, 0.00965037177661762, 6322, 0, 61, 1, 61, 2257, 0, 61
8, 1984, 3, 67780, 0.273016593452313, 0.145676167824891, 0.527567710693972, 0.510446538303974, 0.284286784911317, 0.147993019197208, 4003, 244, 424, 1138, 424, 1246, 1220, 424
8, 1984, 4, 67780, 0.560224455174214, 0.880811078140455, 0.624597664361772, 0.622641509433962, 0.5581589958159, 0.899621212121212, 1195, 127, 475, 667, 475, 33, 635, 475
8, 1984, 5, 67780, 0.612033195020747, 1, NA, NA, 0.75, 1, 20, 3, 5, 15, 5, NA, 15, 5
8, 1985, 1, 67780, 0, 0, 0.935017078366353, 0.936087341398643, 0, 0, 67780, 0, 0, 0, 0, 63448, 0, 0
8, 1985, 2, 67780, 0.000322965468935768, 0.00226148866529766, 0.527567710693972, 0.528581346910437, 0.000692520775623269, 0.00184800184800185, 4332, 0, 8, 3, 8, 2284, 0, 8
8, 1985, 3, 67780, 0.140335823236442, 0.0730722600845134, 0.624597664361772, 0.607208307880269, 0.143348060873834, 0.06189111747851, 2037, 49, 108, 292, 108, 994, 245, 108
8, 1985, 4, 67780, 0.521809800759375, 0.9557851129936, 0.192382894650167, 0.105263157894737, 0.542768273716952, 0.935374149659864, 643, 68, 275, 349, 275, 2, 340, 275
8, 1985, 5, 67780, 0.843843843843844, 1, NA, NA, 0.823529411764706, 1, 17, 5, 3, 14, 3, NA, 25, 3
8, 1986, 1, 67780, 0, 0, 0.995901329243354, 0.995706698141045, 0, 0, 67780, 0, 0, 0, 0, 67489, 0, 0
8, 1986, 2, 67780, 0.00017732762060234, 0.00748409629537233, 0.624597664361772, 0.625429553264605, 0, 0, 291, 0, 0, 0, 0, 182, 0, 0
8, 1986, 3, 67780, 0.179464622345105, 0.117016388420891, 0.192382894650167, 0.246913580246914, 0.128440366972477, 0.147368421052632, 109, 4, 14, 14, 14, 20, 20, 14
8, 1986, 4, 67780, 0.770164787510841, 0.867924528301887, 0.249065308838663, 0, 0.721311475409836, 0.823529411764706, 61, 7, 14, 44, 14, 0, 35, 14
8, 1986, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 3, 0, 3, 0, 3, NA, 0, 3
8, 1987, 1, 67780, 0, 0, 0.978806423611111, 0.979374446739451, 0, 0, 67780, 0, 0, 0, 0, 66382, 0, 0
8, 1987, 2, 67780, 0.00017732762060234, 0.0213802989965185, 0.192382894650167, 0.184648805213613, 0, 0.0121602288984263, 1398, 0, 17, 0, 17, 255, 0, 17
8, 1987, 3, 67780, 0.424224668312895, 0.269826270262412, 0.249065308838663, 0.22360248447205, 0.405861456483126, 0.278026905829596, 1126, 89, 186, 457, 186, 108, 445, 186
8, 1987, 4, 67780, 0.243404678944749, 0.967105263157895, 0.345241763937242, 0.3, 0.232, 0.965277777777778, 375, 26, 278, 87, 278, 3, 130, 278
8, 1987, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 7, 0, 7, 0, 7, NA, 0, 7
8, 1988, 1, 67780, 0, 0, 0.997995584180377, 0.998126290941281, 0, 0, 67780, 0, 0, 0, 0, 67653, 0, 0
8, 1988, 2, 67780, 0.00017732762060234, 0.0203045685279188, 0.249065308838663, 0.267716535433071, 0, 0, 127, 0, 0, 0, 0, 34, 0, 0
8, 1988, 3, 67780, 0.0466321243523316, 0.190217391304348, 0.345241763937242, 0.292307692307692, 0.043010752688172, 0.269662921348315, 93, 1, 24, 4, 24, 19, 5, 24
8, 1988, 4, 67780, 0.10738255033557, 0.9950874435056, 0.267044349277317, NaN, 0.108695652173913, 1, 46, 0, 41, 5, 41, 0, 0, 41
8, 1988, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
8, 1989, 1, 67780, 0, 0, 0.97314090529829, 0.973532015343759, 0, 0, 67780, 0, 0, 0, 0, 65986, 0, 0
8, 1989, 2, 67780, 0.00017732762060234, 0.0116493544316086, 0.345241763937242, 0.353506787330317, 0.000557413600891862, 0.0139431121026213, 1794, 0, 25, 1, 25, 625, 0, 25
8, 1989, 3, 67780, 0.0277379432275808, 0.253126704786535, 0.267044349277317, 0.275413711583924, 0.0192475940507437, 0.245316681534344, 1143, 0, 275, 22, 275, 233, 0, 275
8, 1989, 4, 67780, 0.0637089138374138, 0.929211210632765, 0.380720590868449, 0.363636363636364, 0.065252854812398, 0.923211169284468, 613, 9, 529, 40, 529, 16, 45, 529
8, 1989, 5, 67780, 0.0790816326530612, 1, NA, NA, 0.142857142857143, 1, 28, 0, 24, 4, 24, NA, 0, 24
8, 1990, 1, 67780, 0, 0, 0.991103552037679, 0.991605193272352, 0, 0, 67780, 0, 0, 0, 0, 67211, 0, 0
8, 1990, 2, 67780, 0.00017732762060234, 0.00490196078431373, 0.267044349277317, 0.27689594356261, 0, 0.00351493848857645, 569, 0, 2, 0, 2, 157, 0, 2
8, 1990, 3, 67780, 0.0729064039408867, 0.473963868225292, 0.380720590868449, 0.39, 0.0707317073170732, 0.4750656167979, 410, 6, 181, 29, 181, 78, 30, 181
8, 1990, 4, 67780, 0.390151515151515, 0.9950874435056, 0.244954112510985, NaN, 0.295081967213115, 1, 122, 13, 86, 36, 86, 0, 65, 86
8, 1990, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
8, 1991, 1, 67780, 0, 0, 0.982413980600886, 0.98225140159339, 0, 0, 67780, 0, 0, 0, 0, 66577, 0, 0
8, 1991, 2, 67780, 0.00017732762060234, 0.00307269811701219, 0.380720590868449, 0.3575, 0, 0.00249376558603491, 1203, 0, 3, 0, 3, 429, 0, 3
8, 1991, 3, 67780, 0.0248114579621086, 0.268175847185596, 0.244954112510985, 0.23869801084991, 0.0220492866407263, 0.26657824933687, 771, 3, 201, 17, 201, 132, 15, 201
8, 1991, 4, 67780, 0.148997908090964, 0.936959797002617, 0.22266725095388, 0.214285714285714, 0.114014251781473, 0.924932975871314, 421, 12, 345, 48, 345, 6, 60, 345
8, 1991, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 22, 0, 22, 0, 22, NA, 0, 22
8, 1992, 1, 67780, 0, 0, 0.994979633655696, 0.994732959575096, 0, 0, 67780, 0, 0, 0, 0, 67423, 0, 0
8, 1992, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.244954112510985, 0.26123595505618, 0, 0.00280112044817927, 357, 0, 1, 0, 1, 93, 0, 1
8, 1992, 3, 67780, 0.0408163265306122, 0.151530877010898, 0.22266725095388, 0.211538461538462, 0.0684410646387833, 0.151020408163265, 263, 0, 37, 18, 37, 44, 0, 37
8, 1992, 4, 67780, 0.13914373088685, 0.9950874435056, 0.296600936006381, NaN, 0.182926829268293, 1, 164, 9, 134, 30, 134, 0, 45, 134
8, 1992, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
8, 1993, 1, 67780, 0, 0, 0.984913310961969, 0.984611979935084, 0, 0, 67780, 0, 0, 0, 0, 66737, 0, 0
8, 1993, 2, 67780, 0.00017732762060234, 0.02263304229062, 0.22266725095388, 0.228486646884273, 0.000958772770853308, 0.0297504798464491, 1043, 0, 31, 1, 31, 231, 0, 31
8, 1993, 3, 67780, 0.0211608524230174, 0.294090654157956, 0.296600936006381, 0.309963099630996, 0.0230769230769231, 0.288713910761155, 780, 6, 220, 18, 220, 168, 30, 220
8, 1993, 4, 67780, 0.135789093535572, 0.989552862515671, 0.57932738671338, 0.75, 0.109625668449198, 0.987987987987988, 374, 11, 329, 41, 329, 3, 55, 329
8, 1993, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
8, 1994, 1, 67780, 0, 0, 0.968625998092638, 0.96864856889938, 0, 0, 67780, 0, 0, 0, 0, 65655, 0, 0
8, 1994, 2, 67780, 0.00017732762060234, 0.0196091578939526, 0.296600936006381, 0.301245210727969, 0, 0.0174117647058824, 2125, 0, 37, 0, 37, 629, 0, 37
8, 1994, 3, 67780, 0.0087543980971343, 0.510154171681782, 0.57932738671338, 0.588235294117647, 0.0116518163125428, 0.493065187239945, 1459, 2, 711, 17, 711, 430, 10, 711
8, 1994, 4, 67780, 0.116754049612646, 0.871090635244086, 0.378454774816835, 0.464285714285714, 0.119601328903654, 0.894339622641509, 301, 6, 237, 36, 237, 13, 30, 237
8, 1994, 5, 67780, 0.0378006872852234, 1, NA, NA, 0, 1, 15, 0, 15, 0, 15, NA, 0, 15
8, 1995, 1, 67780, 0, 0, 0.977016696944337, 0.978090882266155, 0, 0, 67780, 0, 0, 0, 0, 66295, 0, 0
8, 1995, 2, 67780, 0.00017732762060234, 0.00621683429916295, 0.57932738671338, 0.588116137744767, 0.000673400673400673, 0.00202156334231806, 1485, 0, 3, 1, 3, 871, 0, 3
8, 1995, 3, 67780, 0.0266315154494068, 0.30187986319921, 0.378454774816835, 0.365, 0.0278688524590164, 0.325463743676223, 610, 1, 193, 17, 193, 146, 5, 193
8, 1995, 4, 67780, 0.163406214039125, 0.9950874435056, 0.549562598550708, NaN, 0.141732283464567, 1, 254, 6, 218, 36, 218, 0, 30, 218
8, 1995, 5, 67780, 0.00017732762060234, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
8, 1996, 1, 67780, 0, 0, 0.977026081690611, 0.977795809973444, 0, 0, 67780, 0, 0, 0, 0, 66275, 0, 0
8, 1996, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.378454774816835, 0.370666666666667, 0, 0.00332225913621262, 1505, 0, 5, 0, 5, 556, 0, 5
8, 1996, 3, 67780, 0.0395201129146083, 0.0743286482899197, 0.549562598550708, 0.556234718826406, 0.0444915254237288, 0.0931263858093126, 944, 5, 84, 42, 84, 455, 25, 84
8, 1996, 4, 67780, 0.200230444245295, 0.941571954538178, 0.58086033867462, 0.7, 0.168044077134986, 0.933774834437086, 363, 14, 282, 61, 282, 14, 70, 282
8, 1996, 5, 67780, 0.712328767123288, 1, NA, NA, 0.666666666666667, 1, 6, 0, 2, 4, 2, NA, 0, 2
8, 1997, 1, 67780, 0, 0, 0.938552243462477, 0.939067571555031, 0, 0, 67780, 0, 0, 0, 0, 63650, 0, 0
8, 1997, 2, 67780, 0.00017732762060234, 0.00538496747864283, 0.549562598550708, 0.550632911392405, 0.000242130750605327, 0.00508597723419714, 4130, 0, 21, 1, 21, 2262, 0, 21
8, 1997, 3, 67780, 0.0842746816302696, 0.197372366348383, 0.58086033867462, 0.571639586410635, 0.0920910075839653, 0.192124105011933, 1846, 32, 322, 170, 322, 774, 160, 322
8, 1997, 4, 67780, 0.328536476283181, 0.939858167143361, 0.473179425931746, 0.739130434782609, 0.293103448275862, 0.94390243902439, 580, 36, 387, 170, 387, 17, 180, 387
8, 1997, 5, 67780, 0.338762214983713, 1, NA, NA, 0.333333333333333, 1, 6, 0, 4, 2, 4, NA, 0, 4
8, 1998, 1, 67780, 0, 0, 0.963807071764288, 0.965019179699026, 0, 0, 67780, 0, 0, 0, 0, 65409, 0, 0
8, 1998, 2, 67780, 0.00017732762060234, 0.00518350282023476, 0.58086033867462, 0.577834179357022, 0, 0.00295234078447912, 2371, 0, 7, 0, 7, 1366, 0, 7
8, 1998, 3, 67780, 0.254382657223757, 0.376626362006345, 0.473179425931746, 0.507795100222717, 0.265531062124248, 0.387448840381992, 998, 52, 284, 265, 284, 228, 260, 284
8, 1998, 4, 67780, 0.201489785382403, 0.93950309411656, 0.226024423145283, 0.266666666666667, 0.208144796380091, 0.914285714285714, 221, 14, 160, 46, 160, 4, 70, 160
8, 1998, 5, 67780, 0.67175572519084, 1, NA, NA, 0.636363636363636, 1, 11, 1, 4, 7, 4, NA, 5, 4
8, 1999, 1, 67780, 0, 0, 0.989655700076511, 0.990056063735615, 0, 0, 67780, 0, 0, 0, 0, 67106, 0, 0
8, 1999, 2, 67780, 0.00017732762060234, 0.010989010989011, 0.473179425931746, 0.481203007518797, 0.0029673590504451, 0.0104166666666667, 674, 1, 7, 2, 7, 320, 5, 7
8, 1999, 3, 67780, 0.105128205128205, 0.247851002865329, 0.226024423145283, 0.236734693877551, 0.101449275362319, 0.209677419354839, 345, 6, 65, 35, 65, 58, 30, 65
8, 1999, 4, 67780, 0.0365079365079365, 0.913509060955519, 0.231205820000084, 0.25, 0.0213903743315508, 0.912568306010929, 187, 1, 167, 4, 167, 4, 5, 167
8, 1999, 5, 67780, 0.857142857142857, 1, NA, NA, 1, NaN, 12, 0, 0, 12, 0, NA, 0, 0
8, 2000, 1, 67780, 0, 0, 0.993655334211393, 0.993744467394512, 0, 0, 67780, 0, 0, 0, 0, 67356, 0, 0
8, 2000, 2, 67780, 0.00017732762060234, 0.00681154719429128, 0.226024423145283, 0.248210023866348, 0, 0.0117924528301887, 424, 0, 5, 0, 5, 104, 0, 5
8, 2000, 3, 67780, 0.00017732762060234, 0.291312867406924, 0.231205820000084, 0.263888888888889, 0, 0.314285714285714, 315, 0, 99, 0, 99, 57, 0, 99
8, 2000, 4, 67780, 0.328341013824885, 0.9950874435056, 0.201748857722773, 1, 0.327044025157233, 0.990654205607477, 159, 15, 106, 52, 106, 1, 75, 106
8, 2000, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
8, 2001, 1, 67780, 0, 0, 0.990463532556357, 0.990778990852759, 0, 0, 67780, 0, 0, 0, 0, 67155, 0, 0
8, 2001, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.231205820000084, 0.22792937399679, 0, 0.0032, 625, 0, 2, 0, 2, 142, 0, 2
8, 2001, 3, 67780, 0.0704827657272399, 0.495316224156089, 0.201748857722773, 0.222222222222222, 0.0935550935550936, 0.48394495412844, 481, 16, 211, 45, 211, 50, 80, 211
8, 2001, 4, 67780, 0.00017732762060234, 0.898407468423943, 0.339980650653301, 0.166666666666667, 0, 0.897142857142857, 175, 0, 157, 0, 157, 3, 0, 157
8, 2001, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 15, 0, 15, 0, 15, NA, 0, 15
8, 2002, 1, 67780, 0, 0, 0.990854411860329, 0.990336382413691, 0, 0, 67780, 0, 0, 0, 0, 67125, 0, 0
8, 2002, 2, 67780, 0.00017732762060234, 0.00568787771062922, 0.201748857722773, 0.207751937984496, 0, 0.0152671755725191, 655, 0, 10, 0, 10, 134, 0, 10
8, 2002, 3, 67780, 0.00017732762060234, 0.593016327017042, 0.339980650653301, 0.317972350230415, 0.00195694716242661, 0.574509803921569, 511, 0, 293, 1, 293, 69, 0, 293
8, 2002, 4, 67780, 0.00017732762060234, 0.9950874435056, 0.319471381767528, NaN, 0, 1, 148, 0, 148, 0, 148, 0, 0, 148
8, 2002, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
8, 2003, 1, 67780, 0, 0, 0.98909313132291, 0.9893036293892, 0, 0, 67780, 0, 0, 0, 0, 67055, 0, 0
8, 2003, 2, 67780, 0.00017732762060234, 0.0173970930877621, 0.339980650653301, 0.326271186440678, 0, 0.023448275862069, 725, 0, 17, 0, 17, 231, 0, 17
8, 2003, 3, 67780, 0.00017732762060234, 0.387886452428807, 0.319471381767528, 0.303030303030303, 0, 0.377358490566038, 477, 0, 180, 0, 180, 90, 0, 180
8, 2003, 4, 67780, 0.0564471499723298, 0.95405669599218, 0.630864054420789, 0.222222222222222, 0.0483091787439614, 0.954314720812183, 207, 3, 188, 10, 188, 2, 15, 188
8, 2003, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 7, 0, 7, 0, 7, NA, 0, 7
9, 1979, 1, 67780, 0, 0, 0.938655494505494, 0.940026556506344, 0, 0, 67780, 0, 0, 0, 0, 63715, 0, 0
9, 1979, 2, 67780, 0.00017732762060234, 0.00519494478131969, 0.451869645500778, 0.441837490738454, 0.0002460024600246, 0.00369094488188976, 4065, 0, 15, 1, 15, 1789, 0, 15
9, 1979, 3, 67780, 0.470274699055525, 0.184923939831733, 0.598404840737821, 0.609375, 0.477433628318584, 0.187129551227773, 2260, 223, 221, 1079, 221, 585, 1115, 221
9, 1979, 4, 67780, 0.825878427692629, 0.952095808383233, 0.2533993061295, 0.5, 0.813333333333333, 0.942857142857143, 375, 65, 66, 305, 66, 2, 325, 66
9, 1979, 5, 67780, 0.375, 1, NA, NA, 0.5, 1, 2, 0, 1, 1, 1, NA, 0, 1
9, 1980, 1, 67780, 0, 0, 0.964292309891366, 0.964178223664798, 0, 0, 67780, 0, 0, 0, 0, 65352, 0, 0
9, 1980, 2, 67780, 0.00742961679029346, 0.0216168256336835, 0.598404840737821, 0.604749787955895, 0.00494233937397035, 0.0240066225165563, 2428, 4, 58, 12, 58, 1426, 20, 58
9, 1980, 3, 67780, 0.151033615696943, 0.156927484159161, 0.2533993061295, 0.265060240963855, 0.15343347639485, 0.158428390367554, 932, 29, 125, 143, 125, 176, 145, 125
9, 1980, 4, 67780, 0.494485558787111, 0.838507547707206, 0.190587845622456, 0.277777777777778, 0.475409836065574, 0.859375, 488, 35, 220, 232, 220, 10, 175, 220
9, 1980, 5, 67780, 0.135802469135802, 1, NA, NA, 0.153846153846154, 1, 26, 1, 22, 4, 22, NA, 5, 22
9, 1981, 1, 67780, 0, 0, 0.983700007647014, 0.983771023900856, 0, 0, 67780, 0, 0, 0, 0, 66680, 0, 0
9, 1981, 2, 67780, 0.00017732762060234, 0.00187656869414276, 0.2533993061295, 0.257741347905282, 0.000909090909090909, 0.000909918107370337, 1100, 0, 1, 1, 1, 283, 0, 1
9, 1981, 3, 67780, 0.162064346313835, 0.127892301220025, 0.190587845622456, 0.191029900332226, 0.152147239263804, 0.128798842257598, 815, 23, 89, 124, 89, 115, 115, 89
9, 1981, 4, 67780, 0.352789837594469, 0.993788819875776, 0.461318193158469, 0.666666666666667, 0.351129363449692, 0.990506329113924, 487, 42, 313, 171, 313, 2, 210, 313
9, 1981, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
9, 1982, 1, 67780, 0, 0, 0.927440644995796, 0.926866332251402, 0, 0, 67780, 0, 0, 0, 0, 62823, 0, 0
9, 1982, 2, 67780, 0.000432087399496716, 0.00510869485127066, 0.190587845622456, 0.192463533225284, 0.000605204760944119, 0.00363342753330642, 4957, 2, 18, 3, 18, 950, 10, 18
9, 1982, 3, 67780, 0.315561052561415, 0.372233944705946, 0.461318193158469, 0.447552447552448, 0.31685900652283, 0.369812706573632, 3986, 260, 1007, 1263, 1007, 768, 1300, 1007
9, 1982, 4, 67780, 0.556867476801976, 0.988006482982172, 0.364293424430591, 0.4, 0.593881856540084, 0.987012987012987, 948, 105, 380, 563, 380, 2, 525, 380
9, 1982, 5, 67780, 0.72972972972973, 1, NA, NA, 1, NaN, 3, 1, 0, 3, 0, NA, 5, 0
9, 1983, 1, 67780, 0, 0, 0.898807500686103, 0.900855709648864, 0, 0, 67780, 0, 0, 0, 0, 61060, 0, 0
9, 1983, 2, 67780, 0.00017732762060234, 0.00250389277079209, 0.461318193158469, 0.465026099925429, 0.000148809523809524, 0.00208364339931537, 6720, 0, 14, 1, 14, 3118, 0, 14
9, 1983, 3, 67780, 0.195291847412556, 0.085782521811181, 0.364293424430591, 0.353458158196408, 0.203791469194313, 0.0836834733893557, 3587, 154, 239, 731, 239, 925, 770, 239
9, 1983, 4, 67780, 0.559009081054184, 0.969574853919001, 0.527567710693972, 0.625, 0.555555555555556, 0.968085106382979, 1692, 193, 728, 940, 728, 15, 965, 728
9, 1983, 5, 67780, 0.463576158940397, 1, NA, NA, 0.555555555555556, 1, 9, 2, 4, 5, 4, NA, 10, 4
9, 1984, 1, 67780, 0, 0, 0.905105076142132, 0.904617881380938, 0, 0, 67780, 0, 0, 0, 0, 61315, 0, 0
9, 1984, 2, 67780, 0.000267461204752251, 0.00973819244166448, 0.364293424430591, 0.374765771392879, 0, 0.0094354215003867, 6465, 0, 61, 0, 61, 2400, 0, 61
9, 1984, 3, 67780, 0.273016593452313, 0.145676167824891, 0.527567710693972, 0.521863506334287, 0.275474525474526, 0.156497759393313, 4004, 219, 454, 1103, 454, 1277, 1095, 454
9, 1984, 4, 67780, 0.560224455174214, 0.880811078140455, 0.624597664361772, 0.60655737704918, 0.566666666666667, 0.879684418145957, 1170, 118, 446, 663, 446, 37, 590, 446
9, 1984, 5, 67780, 0.612033195020747, 1, NA, NA, 0.541666666666667, 1, 24, 1, 11, 13, 11, NA, 5, 11
9, 1985, 1, 67780, 0, 0, 0.935017078366353, 0.935733254647389, 0, 0, 67780, 0, 0, 0, 0, 63424, 0, 0
9, 1985, 2, 67780, 0.000322965468935768, 0.00226148866529766, 0.527567710693972, 0.530372756557754, 0.000459136822773186, 0.00183739090491502, 4356, 0, 8, 2, 8, 2305, 0, 8
9, 1985, 3, 67780, 0.140335823236442, 0.0730722600845134, 0.624597664361772, 0.64903546981954, 0.154826065654091, 0.0684057971014493, 2041, 58, 118, 316, 118, 1043, 290, 118
9, 1985, 4, 67780, 0.521809800759375, 0.9557851129936, 0.192382894650167, 0.0625, 0.551418439716312, 0.936758893280632, 564, 60, 237, 311, 237, 1, 300, 237
9, 1985, 5, 67780, 0.843843843843844, 1, NA, NA, 0.866666666666667, 1, 15, 3, 2, 13, 2, NA, 15, 2
9, 1986, 1, 67780, 0, 0, 0.995901329243354, 0.99609029212157, 0, 0, 67780, 0, 0, 0, 0, 67515, 0, 0
9, 1986, 2, 67780, 0.00017732762060234, 0.00748409629537233, 0.624597664361772, 0.649056603773585, 0, 0, 265, 0, 0, 0, 0, 172, 0, 0
9, 1986, 3, 67780, 0.179464622345105, 0.117016388420891, 0.192382894650167, 0.140625, 0.225806451612903, 0.111111111111111, 93, 4, 8, 21, 8, 9, 20, 8
9, 1986, 4, 67780, 0.770164787510841, 0.867924528301887, 0.249065308838663, 0, 0.836363636363636, 0.888888888888889, 55, 8, 8, 46, 8, 0, 40, 8
9, 1986, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
9, 1987, 1, 67780, 0, 0, 0.978806423611111, 0.978356447329596, 0, 0, 67780, 0, 0, 0, 0, 66313, 0, 0
9, 1987, 2, 67780, 0.00017732762060234, 0.0213802989965185, 0.192382894650167, 0.208100558659218, 0, 0.0238582140422631, 1467, 0, 35, 0, 35, 298, 0, 35
9, 1987, 3, 67780, 0.424224668312895, 0.269826270262412, 0.249065308838663, 0.238197424892704, 0.432098765432099, 0.27639751552795, 1134, 88, 178, 490, 178, 111, 440, 178
9, 1987, 4, 67780, 0.243404678944749, 0.967105263157895, 0.345241763937242, 0.538461538461538, 0.2, 0.954225352112676, 355, 9, 271, 71, 271, 7, 45, 271
9, 1987, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 6, 0, 6, 0, 6, NA, 0, 6
9, 1988, 1, 67780, 0, 0, 0.997995584180377, 0.998082030097374, 0, 0, 67780, 0, 0, 0, 0, 67650, 0, 0
9, 1988, 2, 67780, 0.00017732762060234, 0.0203045685279188, 0.249065308838663, 0.2421875, 0, 0.0153846153846154, 130, 0, 2, 0, 2, 31, 0, 2
9, 1988, 3, 67780, 0.0466321243523316, 0.190217391304348, 0.345241763937242, 0.316455696202532, 0.0309278350515464, 0.159574468085106, 97, 0, 15, 3, 15, 25, 0, 15
9, 1988, 4, 67780, 0.10738255033557, 0.9950874435056, 0.267044349277317, NaN, 0.0740740740740741, 1, 54, 0, 50, 4, 50, 0, 0, 50
9, 1988, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
9, 1989, 1, 67780, 0, 0, 0.97314090529829, 0.972838595455887, 0, 0, 67780, 0, 0, 0, 0, 65939, 0, 0
9, 1989, 2, 67780, 0.00017732762060234, 0.0116493544316086, 0.345241763937242, 0.351098901098901, 0, 0.0114068441064639, 1841, 0, 21, 0, 21, 639, 0, 21
9, 1989, 3, 67780, 0.0277379432275808, 0.253126704786535, 0.267044349277317, 0.267123287671233, 0.0245554614733277, 0.239583333333333, 1181, 6, 276, 29, 276, 234, 30, 276
